id_tipo_item,id_fonte,nome,valor,unidade_medida,medida_base,calorias,carboidratos,proteinas,lipidios,fibras,vitamina_a,vitamina_c,vitamina_d,vitamina_e,vitamina_b1,vitamina_b2,vitamina_b6,vitamina_b12,niacina,folico,pantotenico,calcio,ferro,magnesio,potassio,selenio,fosforo,iodo,cobre,zinco,sodio,gordura_total,colesterol,gordura_saturada,gordura_poliinsaturada,gordura_monoinsaturada
1,1,"Bolo, pronto, chocolate",0,2,100,410.013666666667,54.71775,6.22291666666667,18.4723333333333,1.43,0,0,0,0,0.133333333333333,0.093333333333333,0.05,0,0,0,0,74.5846666666667,2.13233333333333,27.6866666666667,211.763333333333,0,196.976666666667,0,0.046333333333333,0.713666666666667,283.3,17.61,76.7976666666667,5.5,3,6.2
1,1,"Bolo, pronto, coco",0,2,100,333.437666666667,52.276,5.66666666666667,11.2963333333333,1.055,0,0,0,0,0.153333333333333,0.056666666666667,0,0,0,0,0,57.1053333333333,0.848,16.2516666666667,143.294,0,303.396333333333,0,0.089,0.675666666666667,190.338666666667,10.78,63.2076666666667,4.9,1.8,3
1,1,"Bolo, pronto, milho",0,2,100,311.387,45.1088333333333,4.80416666666667,12.415,0.71,56.8866666666667,0,0,0,0.11,0.05,0,0,0,0,0,82.5846666666667,0.65,10.249,118.427333333333,0,128.196333333333,0,0.04,0.435,133.811,11.89,81.6873333333333,4.5,1.5,3.9
1,1,"Canjica, branca, crua",0,2,100,357.60259,78.061,7.2,0.971,5.49933333333333,0,0,0,0,0,0,0,0,0,0,0,1.96466666666667,0.321666666666667,12.325,92.9473333333333,0,48.498,0,0.045,0.362333333333333,0.789666666666667,0.9,0,0.3,0.4,0.2
1,1,"Canjica, com leite integral",0,2,100,112.456777220465,23.6277332909902,2.36060004234314,1.24433333333333,1.21666666666667,0,0,0,0,0,0.04,0,0,0,0,0,42.5626666666667,0.056,5.83833333333333,69.809,0,40.5833333333333,0,0.025666666666667,0.278,27.5866666666667,1.143,1.35066666666667,0.603666666666667,0.149666666666667,0.365666666666667
1,1,"Cereais, milho, flocos, com sal",0,2,100,369.59975,80.835,7.29166666666667,1.60333333333333,5.29333333333333,0,0,0,0,0.12,0,0.06,0,0,0,0,1.81366666666667,0.524333333333333,20.096,68.66,0,90.7703333333333,0,0,0.611,271.737666666667,2,0,0.5,0.9,0.6
1,1,"Cereais, milho, flocos, sem sal",0,2,100,363.338316666667,80.4483333333333,6.875,1.18333333333333,1.83666666666667,0,0,0,0,0.05,0,0.04,0,0,0,0,1.97466666666667,1.69333333333333,16.5486666666667,28.6973333333333,0,58.3596666666667,0,0.240333333333333,0.325666666666667,30.9703333333333,1.2,0,0.3,0.6,0.3
1,1,"Cereais, mingau, milho, infantil",0,2,100,394.42752173913,87.2655072463768,6.43115942028986,1.09333333333333,3.21333333333333,21.4166666666667,109.366666666667,0,0,3.72333333333333,0.466666666666667,5.07666666666667,0,24.1633333333333,0,0,218.806666666667,3.03,16.03,82.0166666666667,0,169.163333333333,0,0.043333333333333,0.363333333333333,399.403333333333,1.1,0,0.3,0.5,0.3
1,1,"Cereais, mistura para vitamina, trigo, cevada e aveia",0,2,100,381.133333333333,81.6175,8.89583333333333,2.12,4.98333333333333,0,13.1066666666667,0,0,0.76,0.876666666666667,1.48666666666667,0,7.45666666666667,0,0,584.251333333333,12.6413333333333,72.268,244.361,0,515.036,0,0.206333333333333,2.02233333333333,1163.257,1.91,0,0.5,1,0.4
1,1,"Cereal matinal, milho",0,2,100,365.354163768116,83.8242028985507,7.15579710144928,0.956666666666667,4.11666666666667,0,17.2933333333333,0,0,0.76,1.02,2.24666666666667,0,11.04,0,0,142.923333333333,3.05,10.9333333333333,83.0866666666667,0,100.8,0,0.06,7.63,654.543333333333,1.005,0,0.356666666666667,0.328666666666667,0.319666666666667
1,1,"Cereal matinal, milho, açúcar",0,2,100,376.555253623188,88.8405797101449,4.74275362318841,0.666666666666667,2.10666666666667,0,14.55,0,0,0.726666666666667,1.11,0.786666666666667,0,10.1333333333333,0,0,56.4233333333333,3.90333333333333,7.94,51.5966666666667,0,43.18,0,0.04,8.48,405.313333333333,0.845333333333333,0,0.23,0.329,0.286333333333333
